Frame PAW    isLEFT      WHEEL
 878       0.0000 0      +0.0000
 879       0.0000 0      +0.0000
 880       0.0716 1      +0.0000
 881       0.6796 1      +0.0000
 882       0.8498 1      +0.0000
 883       0.9547 1      +0.0000
 884       1.2740 1      +0.0000
 885       1.9335 1      +0.0000
 886       0.2649 1      +0.0000
 887       0.1023 1      +0.0000
 888       0.0721 1      +0.0000
 889       0.0000 0      +0.0000
 890       0.0534 1      +0.0000
 891       0.0000 0      +0.0000
 892       0.0000 0      +0.0000
 893       0.0000 0      +0.0000
 894       0.0000 0      +0.0000
 895       0.0000 0      +0.0000
 896       0.0000 0      +0.0000
 897       0.0000 0      +0.0000
 898       0.0000 0      +0.0000
 899       0.0000 0      +0.0000
 900       0.0000 0      +0.0000
 901       0.0000 0      +0.0000
 902       0.0000 0      +0.0000
 903       0.0000 0      +0.0000
 904       0.0000 0      +0.0000
 905       0.0000 0      +0.0000
 906       0.0000 0      +0.0000
 907       0.0000 0      +0.0000
 908       0.0000 0      +0.0000
 909       0.0000 0      +0.0000
 910       0.0000 0      +0.0000
 911       0.0000 0      +0.0000
 912       0.0000 0      +0.0000
 913       0.0000 0      +0.0000
 914       0.0000 0      +0.0000
 915       0.0000 0      +0.0000
 916       0.0000 0      +0.0000
 917       0.0000 0      +0.0000
 918       0.0000 0      +0.0000
 919       0.0000 0      +0.0000
 920       0.0000 0      +0.0000
 921       0.0000 0      +0.0000
 922       0.0000 0      +0.0000
 923       0.0000 0      +0.0000
 924       0.0000 0      +0.0000
 925       0.0000 0      +0.0000
 926       0.0000 0      +0.0000
 927       0.0000 0      +0.0000
 928       0.0000 0      +0.0000
 929       0.0000 0      +0.0000
 930       0.0000 0      +0.0000
 931       0.0000 0      +0.0000
 932       0.0000 0      +0.0000
 933       0.0000 0      +0.0000
 934       0.0000 0      +0.0000
 935       0.0000 0      +0.0000
 936       0.0000 0      +0.0000
 937       0.0000 0      +0.0000
 938       0.0000 0      +0.0000
 939       0.0000 0      +0.0000
 940       0.0000 0      +0.0000
 941       0.0000 0      +0.0000
 942       0.0000 0      +0.0000
 943       0.0000 0      +0.0000
 944       0.0000 0      +0.0000
 945       0.0000 0      +0.0000
 946       0.0000 0      +0.0000
 947       0.0000 0      +0.0000
 948       0.0000 0      +0.0000
 949       0.0000 0      +0.0000
 950       0.0000 0      +0.0000
 951       0.0000 0      +0.0000
 952       0.0000 0      +0.0000
 953       0.0000 0      +0.0000
 954       0.0000 0      +0.0000
 955       0.0000 0      +0.0000
 956       0.0000 0      +0.0000
 957       0.0000 0      +0.0000
 958       0.0000 0      +0.0000
 959       0.0000 0      +0.0000
 960       0.0000 0      +0.0000
 961       0.0000 0      +0.0000
 962       0.0000 0      +0.0000
 963       0.0000 0      +0.0000
 964       0.0000 0      +0.0000
 965       0.0000 0      +0.0000
 966       0.0000 0      +0.0000
 967       0.0000 0      +0.0000
 968       0.0000 0      +0.0000
 969       0.0000 0      +0.0000
 970       0.0000 0      +0.0000
 971       0.0000 0      +0.0000
 972       0.0000 0      +0.0000
 973       0.0000 0      +0.0000
 974       0.0000 0      +0.0000
 975       0.0000 0      +0.0000
 976       0.0000 0      +0.0000
 977       0.0000 0      +0.0000
 978       0.0000 0      +0.0000
 979       0.0000 0      +0.0000
 980       0.0000 0      +0.0000
 981       0.0000 0      +0.0000
 982       0.0000 0      +0.0000
 983       0.0000 0      +0.0000
 984       0.0000 0      +0.0000
 985       0.0000 0      +0.0000
 986       0.0000 0      +0.0000
 987       0.7999 1      +0.0000
 988       2.9292 1      +0.0000
 989       7.1284 1      +0.0000
 990       6.8420 1      +0.0000
 991       6.5815 1      +0.0000
 992       8.5312 1      +0.0000
 993       7.7217 1      +0.0000
 994       4.7959 1      +0.0000
 995       3.5303 1      +0.0000
 996       3.2855 1      +0.0000
 997       0.0000 0      +0.0000
 998       0.0000 0      +0.0000
 999       0.1840 0      +0.0000
1000       0.2015 1      +0.0000
1001       0.0000 0      +0.0000
1002       0.0000 0      +0.0000
1003       0.0000 0      +0.0000
1004       0.0000 0      +0.0000
1005       0.0000 0      +0.0000
1006       0.0000 0      +0.0000
1007       0.0000 0      +0.0000
1008       0.0000 0      +0.0000
1009       0.0000 0      +0.0000
1010       0.0000 0      +0.0000
1011       0.0000 0      +0.0000
1012       0.0000 0      +0.0000
1013       0.0000 0      +0.0000
1014       0.0000 0      +0.0000
1015       0.0000 0      +0.0000
1016       0.0000 0      +0.0000
1017       0.0000 0      +0.0000
1018       0.0000 0      +0.0000
1019       0.0000 0      +0.0000
1020       0.0000 0      +0.0000
1021       0.0000 0      +0.0000
1022       0.0000 0      +0.0000
1023       0.0000 0      +0.0000
1024       0.0000 0      +0.0000
1025       0.0000 0      +0.0000
1026       0.0000 0      +0.0000
1027       0.0000 0      +0.0000
1028       0.0000 0      +0.0000
1029       0.0000 0      +0.0000
1030       0.0000 0      +0.0000
1031       0.0000 0      +0.0000
1032       0.0000 0      +0.0000
1033       0.0000 0      +0.0000
1034       0.0000 0      +0.0000
1035       0.0000 0      +0.0000
1036       1.0373 1      +0.0000
1037       2.0602 1      +0.0000
1038       4.2710 1      +0.0000
1039       4.8887 1      +0.0000
1040       2.0309 1      +0.0000
1041       2.3770 1      +0.0000
1042       5.6590 1      +0.0000
1043       4.0820 1      +0.0000
1044       1.3692 1      +0.0000
1045       0.3084 1      +0.0000
1046       0.5157 1      +0.0000
1047       0.7121 1      +0.0000
1048       0.3444 1      +0.0000
1049       0.2111 1      +0.0000
1050       0.0943 0      +0.0000
1051       0.1471 1      +0.0000
1052       0.2032 1      +0.0000
1053       0.0000 0      +0.0000
1054       0.8923 1      +0.0000
1055       5.5792 0      +0.0000
1056       0.0000 0      +0.0000
1057       0.0000 0      +0.0000
1058       1.4228 1      +0.0000
1059       2.7356 1      +0.0000
1060       2.0430 1      +0.0000
1061       1.0708 1      +0.0000
1062       0.3092 1      +0.0000
1063       0.2499 1      +0.0000
1064       0.0821 1      +0.0000
1065       0.0000 0      +0.0000
1066       0.0000 0      +0.0000
1067       0.0000 0      +0.0000
1068       0.0000 0      +0.0000
1069       0.0000 0      +0.0000
1070       0.0000 0      +0.0000
1071       0.0000 0      +0.0000
1072       0.0000 0      +0.0000
1073       0.0000 0      +0.0000
1074       0.0000 0      +0.0000
1075       0.0000 0      +0.0000
1076       0.0000 0      +0.0000
1077       0.0000 0      +0.0000
1078       0.0000 0      +0.0000
1079       0.0000 0      +0.0000
1080       0.0000 0      +0.0000
1081       0.0000 0      +0.0000
1082       0.0000 0      +0.0000
1083       0.0000 0      +0.0000
1084       0.0000 0      +0.0000
1085       0.0000 0      +0.0000
1086       0.0000 0      +0.0000
1087       0.0000 0      +0.0000
1088       0.0000 0      +0.0000
1089       0.0000 0      +0.0000
1090       0.0000 0      +0.0000
1091       0.0000 0      +0.0000
1092       0.0000 0      +0.0000
1093       0.0000 0      +0.0000
1094       0.0000 0      +0.0000
1095       0.0000 0      +0.0000
1096       0.0000 0      +0.0000
1097       0.0000 0      +0.0000
1098       0.0000 0      +0.0000
1099       0.0000 0      +0.0000
1100       0.0000 0      +0.0000
1101       0.0000 0      +0.0000
1102       0.0000 0      +0.0000
1103       0.0000 0      +0.0000
1104       0.0000 0      +0.0000
1105       0.0000 0      +0.0000
1106       0.0000 0      +0.0000
1107       0.0000 0      +0.0000
1108       0.0000 0      +0.0000
1109       0.0000 0      +0.0000
1110       0.0000 0      +0.0000
1111       0.0000 0      +0.0000
1112       0.0000 0      +0.0000
1113       0.0000 0      +0.0000
1114       0.0000 0      +0.0000
1115       0.0000 0      +0.0000
1116       0.0000 0      +0.0000
1117       0.0000 0      +0.0000
1118       0.0000 0      +0.0000
1119       0.0000 0      +0.0000
1120       0.0000 0      +0.0000
1121       0.0000 0      +0.0000
1122       0.0000 0      +0.0000
1123       0.0000 0      +0.0000
1124       0.0000 0      +0.0000
1125       0.0000 0      +0.0000
1126       0.0000 0      +0.0000
1127       0.0000 0      +0.0000
1128       0.0000 0      +0.0000
1129       0.0000 0      +0.0000
1130       0.0000 0      +0.0000
1131       0.0000 0      +0.0000
1132       0.0000 0      +0.0000
1133       0.0000 0      +0.0000
1134       0.0000 0      +0.0000
1135       0.0000 0      +0.0000
1136       0.0000 0      +0.0000
1137       0.0000 0      +0.0000
1138       0.0000 0      +0.0000
1139       0.0000 0      +0.0000
1140       0.0000 0      +0.0000
1141       0.0000 0      +0.0000
1142       0.0000 0      +0.0000
1143       0.0000 0      +0.0000
1144       0.0000 0      +0.0000
1145       0.0000 0      +0.0000
1146       0.0000 0      +0.0000
1147       0.0000 0      +0.0000
1148       0.0000 0      +0.0000
1149       0.0000 0      +0.0000
1150       0.0000 0      +0.0000
1151       0.0000 0      +0.0000
1152       0.0000 0      +0.0000
1153       0.8304 1      +0.0000
1154       3.1322 1      +0.0000
1155       0.8160 0      +0.0000
1156       0.0000 0      +0.0000
1157       1.0141 0      +0.0000
1158       0.3522 1      +0.0000
1159       0.0000 0      +0.0000
1160       3.4982 1      +0.0000
1161       6.4084 1      +0.0000
1162       1.3320 1      +0.0000
1163       0.0000 0      +0.0000
1164       0.0000 0      +0.0000
1165       0.0000 0      +0.0000
1166       0.0000 0      +0.0000
1167       0.0000 0      +0.0000
1168       0.0000 0      +0.0000
1169       0.0000 0      +0.0000
1170       0.0000 0      +0.0000
1171       0.0000 0      +0.0000
1172       0.0000 0      +0.0000
1173       0.0000 0      +0.0000
1174       0.4965 1      +0.0000
1175       1.7075 1      +0.0000
1176       3.0581 1      +0.0000
1177       0.8010 0      +0.0000
1178       0.5490 0      +0.0000
1179       0.4940 0      +0.0000
1180       0.0000 0      +0.0000
1181       0.0000 0      +0.0000
1182       0.0000 0      +0.0000
1183       0.0000 0      +0.0000
1184       0.0000 0      +0.0000
1185       0.0000 0      +0.0000
1186       0.0000 0      +0.0000
1187       0.0000 0      +0.0000
1188       0.0000 0      +0.0000
1189       0.0000 0      +0.0000
1190       0.0000 0      +0.0000
1191       0.0000 0      +0.0000
1192       0.0000 0      +0.0000
1193       0.0000 0      +0.0000
1194       0.0000 0      +0.0000
1195       0.0000 0      +0.0000
1196       0.0000 0      +0.0000
1197       0.0000 0      +0.0000
1198       0.0000 0      +0.0000
1199       0.0000 0      +0.0000
1200       0.0000 0      +0.0000
1201       0.0000 0      +0.0000
1202       0.0000 0      +0.0000
1203       0.0000 0      +0.0000
1204       0.0000 0      +0.0000
1205       0.0000 0      +0.0000
1206       0.0000 0      +0.0000
1207       0.0000 0      +0.0000
1208       0.0000 0      +0.0000
1209       0.0000 0      +0.0000
1210       0.0000 0      +0.0000
1211       0.0000 0      +0.0000
1212       0.0000 0      +0.0000
1213       0.0000 0      +0.0000
1214       0.0000 0      +0.0000
1215       0.0000 0      +0.0000
1216       0.0000 0      +0.0000
1217       0.0000 0      +0.0000
1218       0.0000 0      +0.0000
1219       0.0000 0      +0.0000
1220       0.0000 0      +0.0000
1221       0.0000 0      +0.0000
1222       0.0000 0      +0.0000
1223       0.0000 0      +0.0000
1224       0.0000 0      +0.0000
1225       0.0000 0      +0.0000
1226       0.0000 0      +0.0000
1227       0.0000 0      +0.0000
1228       0.0000 0      +0.0000
1229       0.0000 0      +0.0000
1230       0.0000 0      +0.0000
1231       0.0000 0      +0.0000
1232       0.0000 0      +0.0000
1233       0.0000 0      +0.0000
1234       0.0000 0      +0.0000
1235       0.0000 0      +0.0000
1236       0.0000 0      +0.0000
1237       1.3339 1      +0.0000
1238       0.0000 0      +0.0000
1239       1.5615 1      +0.0000
1240       4.0338 1      +0.0000
1241      12.1291 1      +0.0000
1242      31.8955 0      +0.0000
1243      25.1395 0      +0.0000
1244       4.9310 1      +0.0000
1245       4.5503 1      +0.0000
1246       7.3817 1      +0.0000
1247       6.0343 1      +0.0000
1248       4.1795 1      +0.0000
1249       5.4460 1      +0.0000
1250       6.9618 1      +0.0000
1251       4.7545 1      +0.0000
1252       2.5210 0      +0.0000
1253       2.8555 1      +0.0000
1254       0.5298 1      +0.0000
1255       0.0000 0      +0.0000
1256       0.2590 1      +0.0000
1257       0.0000 0      +0.0000
1258       0.0000 0      +0.0000
1259       0.0000 0      +0.0000
1260       0.0000 0      +0.0000
1261       0.0000 0      +0.0000
1262       0.0000 0      +0.0000
1263       0.0000 0      +0.0000
1264       1.1951 1      +0.0000
1265       1.9029 1      +0.0000
1266       5.1913 1      +0.0000
1267       8.2418 1      +0.0000
1268       8.1420 1      +0.0000
1269       2.9222 1      +0.0000
1270       0.0000 0      +0.0000
1271       0.9419 1      +0.0000
1272       0.2133 1      +0.0000
1273       0.2017 1      +0.0000
1274       0.1547 1      +0.0000
1275       0.0000 0      +0.0000
1276       0.0000 0      +0.0000
1277       0.0000 0      +0.0000
1278       0.0000 0      +0.0000
1279       0.0000 0      +0.0000
1280       0.0000 0      +0.0000
1281       0.0000 0      +0.0000
1282       0.0000 0      +0.0000
1283       0.0000 0      +0.0000
1284       0.0000 0      +0.0000
1285       0.0000 0      +0.0000
1286       0.0000 0      +0.0000
1287       0.0000 0      +0.0000
1288       0.0000 0      +0.0000
1289       0.0000 0      +0.0000
1290       0.0000 0      +0.0000
1291       0.0000 0      +0.0000
1292       0.0000 0      +0.0000
1293       0.0000 0      +0.0000
1294       0.0000 0      +0.0000
1295       0.0000 0      +0.0000
1296       0.0000 0      +0.0000
1297       0.0000 0      +0.0000
1298       0.0000 0      +0.0000
1299       0.0000 0      +0.0000
1300       0.0000 0      +0.0000
1301       0.0000 0      +0.0000
1302       0.0000 0      +0.0000
1303       0.0000 0      +0.0000
1304       0.0000 0      +0.0000
1305       0.0000 0      +0.0000
1306       0.0000 0      +0.0000
1307       0.0000 0      +0.0000
1308       0.0000 0      +0.0000
1309       0.0000 0      +0.0000
1310       0.0000 0      +0.0000
1311       0.0000 0      +0.0000
1312       0.0000 0      +0.0000
1313       0.0000 0      +0.0000
1314       0.0000 0      +0.0000
1315       0.0000 0      +0.0000
1316       0.0000 0      +0.0000
1317       0.0000 0      +0.0000
1318       0.0000 0      +0.0000
1319       0.0000 0      +0.0000
1320       0.0000 0      +0.0000
1321       0.0000 0      +0.0000
1322       0.0000 0      +0.0000
1323       0.0000 0      +0.0000
1324       0.0000 0      +0.0000
1325       0.0000 0      +0.0000
1326       0.0000 0      +0.0000
1327       0.0000 0      +0.0000
1328       0.0000 0      +0.0000
1329       0.0000 0      +0.0000
1330       0.0000 0      +0.0000
1331       0.0000 0      +0.0000
1332       0.0000 0      +0.0000
1333       0.0000 0      +0.0000
1334       0.0000 0      +0.0000
1335       0.0000 0      +0.0000
1336       0.0000 0      +0.0000
1337       0.0000 0      +0.0000
1338       0.0000 0      +0.0000
1339       0.0000 0      +0.0000
1340       0.0000 0      +0.0000
1341       0.0000 0      +0.0000
1342       0.0000 0      +0.0000
1343       0.0000 0      +0.0000
1344       0.0000 0      +0.0000
1345       0.0000 0      +0.0000
1346       0.0000 0      +0.0000
1347       0.0000 0      +0.0000
1348       0.0000 0      +0.0000
1349       0.0000 0      +0.0000
1350       0.0000 0      +0.0000
1351       0.0000 0      +0.0000
1352       0.0000 0      +0.0000
1353       0.0000 0      +0.0000
1354       0.1963 1      +0.0000
1355       0.0000 0      +0.0000
1356       0.0000 0      +0.0000
1357       0.0000 0      +0.0000
1358       0.0000 0      +0.0000
1359       0.0000 0      +0.0000
1360       0.3518 1      +0.0000
1361       0.3394 1      +0.0000
1362       0.5174 1      +0.0000
1363       0.5647 1      +0.0000
1364       0.3651 1      +0.0000
1365       0.6165 1      +0.0000
1366       0.5968 1      +0.0000
1367       0.0000 0      +0.0000
1368       0.0000 0      +0.0000
1369       0.0000 0      +0.0000
1370       0.4712 1      +0.0000
1371       0.4916 1      +0.0000
1372       0.6286 1      +0.0000
1373       0.6111 1      +0.0000
1374       0.7787 1      +0.0000
1375       0.6146 1      +0.0000
1376       0.3346 1      +0.0000
1377       0.3386 1      +0.0000
1378       0.2433 1      +0.0000
1379       0.1636 1      +0.0000
1380       0.0000 0      +0.0000
1381       0.0662 0      +0.0000
1382       0.0717 1      +0.0000
1383       0.0601 1      +0.0000
1384       0.0199 1      +0.0000
1385       0.0598 1      +0.0000
1386       0.1422 1      +0.0000
1387       0.3345 1      +0.0000
1388       0.1905 1      +0.0000
1389       0.0000 0      +0.0000
1390       0.2081 1      +0.0000
1391       0.0000 0      +0.0000
1392       0.0000 0      +0.0000
1393       0.0000 0      +0.0000
1394       0.0000 0      +0.0000
1395       0.0000 0      +0.0000
1396       0.0000 0      +0.0000
1397       0.0000 0      +0.0000
1398       0.0000 0      +0.0000
1399       1.3042 1      +0.0000
1400       1.4436 1      +0.0000
1401       1.7260 1      +0.0000
1402       1.3248 0      +0.0000
1403       1.6311 1      +0.0000
1404       0.0000 0      +0.0000
1405       0.0000 0      +0.0000
1406       0.0000 0      +0.0000
1407       0.0000 0      +0.0000
1408       0.0000 0      +0.0000
1409       0.0000 0      +0.0000
1410       1.8773 1      +0.0000
1411       3.8794 1      +0.0000
1412       3.0315 0      +0.0000
1413       0.0000 0      +0.0000
1414       0.0000 0      +0.0000
1415       0.0000 0      +0.0000
1416       0.0000 0      +0.0000
1417       0.0000 0      +0.0000
1418       0.0000 0      +0.0000
1419       0.0000 0      +0.0000
1420       0.0000 0      +0.0000
1421       0.0000 0      +0.0000
1422       0.0000 0      +0.0000
1423       0.0000 0      +0.0000
1424       0.0000 0      +0.0000
1425       0.0000 0      +0.0000
1426       0.0000 0      +0.0000
1427       0.0000 0      +0.0000
1428       0.0000 0      +0.0000
1429       0.0000 0      +0.0000
1430       0.0000 0      +0.0000
1431       0.0000 0      +0.0000
1432       0.0000 0      +0.0000
1433       0.0000 0      +0.0000
1434       0.0000 0      +0.0000
1435       0.0000 0      +0.0000
1436       0.0000 0      +0.0000
1437       0.0000 0      +0.0000
1438       0.0000 0      +0.0000
1439       0.0000 0      +0.0000
1440       0.0000 0      +0.0000
1441       0.0000 0      +0.0000
1442       0.0000 0      +0.0000
1443       0.0000 0      +0.0000
1444       0.0000 0      +0.0000
1445       0.0000 0      +0.0000
1446       0.0000 0      +0.0000
1447       0.0000 0      +0.0000
1448       0.0000 0      +0.0000
1449       0.0000 0      +0.0000
1450       0.0000 0      +0.0000
1451       0.0000 0      +0.0000
1452       0.0000 0      +0.0000
1453       0.0000 0      +0.0000
1454       0.0000 0      +0.0000
1455       0.0000 0      +0.0000
1456       0.0000 0      +0.0000
1457       0.0000 0      +0.0000
1458       0.0000 0      +0.0000
1459       0.0000 0      +0.0000
1460       0.0000 0      +0.0000
1461       0.0000 0      +0.0000
1462       0.0000 0      +0.0000
1463       0.0000 0      +0.0000
1464       0.0000 0      +0.0000
1465       0.0000 0      +0.0000
1466       0.0000 0      +0.0000
1467       0.0000 0      +0.0000
1468       0.0000 0      +0.0000
1469       0.0000 0      +0.0000
1470       0.0000 0      +0.0000
1471       0.0000 0      +0.0000
1472       0.0000 0      +0.0000
1473       0.0000 0      +0.0000
1474       0.0000 0      +0.0000
1475       0.0000 0      +0.0000
1476       0.0000 0      +0.0000
1477       0.0000 0      +0.0000
1478       0.0000 0      +0.0000
1479       0.0000 0      +0.0000
1480       0.0000 0      +0.0000
1481       0.0000 0      +0.0000
1482       0.0000 0      +0.0000
1483       0.0000 0      +0.0000
1484       0.0000 0      +0.0000
1485       0.0000 0      +0.0000
1486       0.0000 0      +0.0000
1487       0.0000 0      +0.0000
1488       0.9065 1      +0.0000
1489       1.3504 1      +0.0000
1490       1.5815 1      +0.0000
1491       1.5297 1      +0.0000
1492       3.6191 1      +0.0000
1493       7.1527 0      +0.0000
1494       5.2694 1      +0.0000
1495       6.8622 0      +0.0000
1496       4.5498 1      +0.0000
1497       2.5844 1      +0.0000
1498       1.0101 1      +0.0000
1499       0.5240 1      +0.0000
1500       1.2293 1      +0.0000
1501       1.5716 1      +0.0000
1502       1.4562 1      +0.0000
1503       1.3392 1      +0.0000
1504       1.5280 1      +0.0000
1505       1.7710 1      +0.0000
1506       1.4602 1      +0.0000
1507       0.8201 1      +0.0000
1508       0.9513 1      +0.0000
1509       0.6278 1      +0.0000
1510       1.1362 1      +0.0000
1511       1.8212 1      +0.0000
1512       0.2451 1      +0.0000
1513       0.0812 0      +0.0000
1514       0.1989 1      +0.0000
1515       0.1054 1      +0.0000
1516       0.1760 1      +0.0000
1517       0.1089 1      +0.0000
1518       0.0000 0      +0.0000
1519       0.0000 0      +0.0000
1520       0.0000 0      +0.0000
1521       0.0000 0      +0.0000
1522       0.0000 0      +0.0000
1523       0.0000 0      +0.0000
1524       0.0000 0      +0.0000
1525       0.0000 0      +0.0000
1526       0.0000 0      +0.0000
1527       0.0000 0      +0.0000
1528       0.0000 0      +0.0000
1529       0.0000 0      +0.0000
1530       0.0000 0      +0.0000
1531       0.0000 0      +0.0000
1532       0.0000 0      +0.0000
1533       0.0000 0      +0.0000
1534       0.1771 1      +0.0000
1535       0.0000 0      +0.0000
1536       0.0000 0      +0.0000
1537       0.0000 0      +0.0000
1538       0.0000 0      +0.0000
1539       0.0000 0      +0.0000
1540       0.0000 0      +0.0000
1541       0.0000 0      +0.0000
1542       0.0000 0      +0.0000
1543       0.0000 0      +0.0000
1544       0.0000 0      +0.0000
1545       0.0000 0      +0.0000
1546       0.0000 0      +0.0000
1547       0.0000 0      +0.0000
1548       0.0000 0      +0.0000
1549       0.0000 0      +0.0000
1550       0.0000 0      +0.0000
1551       0.0000 0      +0.0000
1552       0.0000 0      +0.0000
1553       0.0000 0      +0.0000
1554       0.0000 0      +0.0000
1555       0.0000 0      +0.0000
1556       0.0000 0      +0.0000
1557       0.0000 0      +0.0000
1558       0.0000 0      +0.0000
1559       0.0000 0      +0.0000
1560       0.0000 0      +0.0000
1561       0.0000 0      +0.0000
1562       0.0000 0      +0.0000
1563       1.1520 1      +0.0000
1564       0.0000 0      +0.0000
1565       0.0000 0      +0.0000
1566       3.8711 1      +0.0000
1567       0.0000 0      +0.0000
1568       3.0701 1      +0.0000
1569       6.5773 1      +0.0000
1570       5.2422 1      +0.0000
1571      10.3209 1      +0.0000
1572       1.3644 1      +0.0000
1573       0.0000 0      +0.0000
1574       0.1325 1      +0.0000
1575       0.0920 1      +0.0000
1576       0.0286 0      +0.0000
1577       0.0000 0      +0.0000
1578       0.0000 0      +0.0000
1579       0.0000 0      +0.0000
1580       0.0000 0      +0.0000
1581       0.0000 0      +0.0000
1582       0.0000 0      +0.0000
1583       0.0000 0      +0.0000
1584       0.0000 0      +0.0000
1585       0.0000 0      +0.0000
1586       0.0000 0      +0.0000
1587       0.0000 0      +0.0000
1588       0.0000 0      +0.0000
1589       0.0000 0      +0.0000
1590       0.0000 0      +0.0000
1591       0.0000 0      +0.0000
1592       0.0000 0      +0.0000
1593       0.0000 0      +0.0000
1594       0.0000 0      +0.0000
1595       0.0000 0      +0.0000
1596       0.0000 0      +0.0000
1597       0.0000 0      +0.0000
1598       0.0000 0      +0.0000
1599       0.0000 0      +0.0000
1600       0.0000 0      +0.0000
1601       0.0000 0      +0.0000
1602       0.0000 0      +0.0000
1603       0.0000 0      +0.0000
1604       0.0000 0      +0.0000
1605       0.0000 0      +0.0000
1606       0.0000 0      +0.0000
1607       0.0000 0      +0.0000
1608       0.0000 0      +0.0000
1609       0.0000 0      +0.0000
1610       0.0000 0      +0.0000
1611       0.0000 0      +0.0000
1612       0.0000 0      +0.0000
1613       0.0000 0      +0.0000
1614       0.0000 0      +0.0000
1615       0.0000 0      +0.0000
1616       0.0000 0      +0.0000
1617       0.0000 0      +0.0000
1618       0.0000 0      +0.0000
1619       0.0000 0      +0.0000
1620       0.0000 0      +0.0000
1621       0.0000 0      +0.0000
1622       0.0000 0      +0.0000
1623       0.0000 0      +0.0000
1624       0.0000 0      +0.0000
1625       0.0000 0      +0.0000
1626       0.0000 0      +0.0000
1627       0.0000 0      +0.0000
1628       0.0000 0      +0.0000
1629       0.0000 0      +0.0000
1630       0.0000 0      +0.0000
1631       0.0000 0      +0.0000
1632       0.0000 0      +0.0000
1633       0.0000 0      +0.0000
1634       0.0000 0      +0.0000
1635       0.0000 0      +0.0000
1636       0.0000 0      +0.0000
1637       0.0000 0      +0.0000
1638       0.0000 0      +0.0000
1639       0.0000 0      +0.0000
1640       0.0000 0      +0.0000
1641       0.0000 0      +0.0000
1642       0.0000 0      +0.0000
1643       0.0000 0      +0.0000
1644       0.0000 0      +0.0000
1645       0.0000 0      +0.0000
1646       0.0000 0      +0.0000
1647       0.0000 0      +0.0000
1648       0.0000 0      +0.0000
1649       0.0000 0      +0.0000
1650       0.0000 0      +0.0000
1651       0.0000 0      +0.0000
1652       0.0000 0      +0.0000
1653       0.0000 0      +0.0000
1654       0.0000 0      +0.0000
1655       0.0000 0      +0.0000
1656       0.0000 0      +0.0000
1657       0.0000 0      +0.0000
1658       0.0000 0      +0.0000
1659       0.0000 0      +0.0000
1660       0.0000 0      +0.0000
1661       0.0000 0      +0.0000
1662       0.0000 0      +0.0000
1663       0.0000 0      +0.0000
1664       0.0000 0      +0.0000
1665       0.0000 0      +0.0000
1666       0.0000 0      +0.0000
1667       0.0000 0      +0.0000
1668       0.0000 0      +0.0000
1669       0.0000 0      +0.0000
1670       0.0000 0      +0.0000
1671       0.0000 0      +0.0000
1672       0.0000 0      +0.0000
1673       0.0000 0      +0.0000
1674       0.0000 0      +0.0000
1675       0.0000 0      +0.0000
1676       0.0000 0      +0.0000
1677       0.0000 0      +0.0000
1678       0.0000 0      +0.0000
1679       0.0000 0      +0.0000
1680       0.0000 0      +0.0000
1681       0.0000 0      +0.0000
1682       0.0000 0      +0.0000
1683       0.0000 0      +0.0000
1684       0.0000 0      +0.0000
1685       0.0000 0      +0.0000
1686       0.0000 0      +0.0000
1687       0.0000 0      +0.0000
1688       0.0000 0      +0.0000
1689       0.0000 0      +0.0000
1690       0.0000 0      +0.0000
1691       0.0000 0      +0.0000
1692       0.0000 0      +0.0000
1693       0.0000 0      +0.0000
1694       0.0000 0      +0.0000
1695       0.0000 0      +0.0000
1696       0.0000 0      +0.0000
1697       0.0000 0      +0.0000
1698       0.0000 0      +0.0000
1699       0.0000 0      +0.0000
1700       0.0000 0      +0.0000
1701       0.0000 0      +0.0000
1702       0.0000 0      +0.0000
1703       0.0000 0      +0.0000
1704       0.0000 0      +0.0000
1705       0.0000 0      +0.0000
1706       0.0000 0      +0.0000
1707       0.0000 0      +0.0000
1708       0.0000 0      +0.0000
1709       0.0000 0      +0.0000
1710       0.0000 0      +0.0000
1711       0.0000 0      +0.0000
1712       0.0000 0      +0.0000
1713       0.0000 0      +0.0000
1714       0.0000 0      +0.0000
1715       0.0000 0      +0.0000
1716       0.0000 0      +0.0000
1717       0.0000 0      +0.0000
1718       0.0000 0      +0.0000
1719       0.0000 0      +0.0000
1720       0.0000 0      +0.0000
1721       0.0000 0      +0.0000
1722       0.0000 0      +0.0000
1723       0.0000 0      +0.0000
1724       0.0000 0      +0.0000
1725       0.0000 0      +0.0000
1726       0.0000 0      +0.0000
1727       0.0000 0      +0.0000
1728       0.0000 0      +0.0000
1729       0.0000 0      +0.0000
1730       0.0000 0      +0.0000
1731       0.0000 0      +0.0000
1732       0.0000 0      +0.0000
1733       0.0000 0      +0.0000
1734       0.0000 0      +0.0000
1735       0.0000 0      +0.0000
1736       0.0000 0      +0.0000
1737       0.0000 0      +0.0000
1738       0.0000 0      +0.0000
1739       0.0000 0      +0.0000
1740       0.0000 0      +0.0000
1741       0.0000 0      +0.0000
1742       0.0000 0      +0.0000
1743       0.0000 0      +0.0000
1744       0.0000 0      +0.0000
1745       0.0000 0      +0.0000
1746       0.0000 0      +0.0000
1747       0.0000 0      +0.0000
1748       0.0000 0      +0.0000
1749       0.0000 0      +0.0000
1750       0.0863 1      +0.0000
